graph_name;graph_type;algorithm;max_flow;avg_runtime;avg_iterations;avg_bound;avg_r;avg_m;avg_n;avg_cFrac;avg_rBar;avg_time_per_mI;avg_time_per_nI;avg_time_over_nm;avg_time_over_I_sntm;avg_s_bar;avg_t_bar_forward;avg_t_bar_residual;avg_insert_norm;avg_delete_norm;avg_update_norm_m;avg_update_norm_theoretical
17graph_82_25_1000.dimacs;square_mesh;bfs;246000;12987.523183600;26749;1.11593756e+09;0.000023970;165914;6726;0.085330352;0.000297354;0.000001463;0.000072187;-0.000006295;0.000001439;0.993991700;0.999756429;0.996586462;-1;-1;-1;-1
17graph_82_25_1000.dimacs;square_mesh;dfs;246000;59257.793580200;184040.600000000;246000;0.748132520;165914;6726;0;0;0.000000970;0.000047872;-0.000028723;0.000007435;0.805720711;0.113785860;0.114179403;-1;-1;-1;-1
17graph_82_25_1000.dimacs;square_mesh;fat;246000;367.683458600;378;5942474.970888562;0.000063610;165914;6726;0;0;0.000002931;0.000144619;-0.000000178;0.000003987;0.718311000;0.726746591;0.720751676;0.977822774;0.736872785;0.089273987;0.687000121
17graph_82_25_1000.dimacs;square_mesh;scaling;246000;68.851638000;825;5942474.970888562;0.000138831;165914;6726;0;0;0.000000252;0.000012408;-0.000000033;0.000004735;0.268739311;0.078303195;0.047666038;-1;-1;-1;-1
18graph_84_25_1000.dimacs;square_mesh;bfs;252000;14369.419681400;28249;1.22927774e+09;0.000022980;174168;7058;0.086195512;0.000283366;0.000001460;0.000072070;-0.000007825;0.000001436;0.994141150;0.999762575;0.996672334;-1;-1;-1;-1
18graph_84_25_1000.dimacs;square_mesh;dfs;252000;65048.940994000;192955;252000;0.765694444;174168;7058;0;0;0.000000968;0.000047764;-0.000035422;0.000007329;0.803551371;0.115320218;0.115772137;-1;-1;-1;-1
18graph_84_25_1000.dimacs;square_mesh;fat;252000;403.498452200;393;6250215.214014321;0.000062878;174168;7058;0;0;0.000002947;0.000145468;-0.000000220;0.000003853;0.747188868;0.755519794;0.749812756;0.984706867;0.767347539;0.093784446;0.721893549
18graph_84_25_1000.dimacs;square_mesh;scaling;252000;75.750063800;839;6250215.214014321;0.000134235;174168;7058;0;0;0.000000259;0.000012792;-0.000000041;0.000004454;0.271504014;0.086777174;0.052692494;-1;-1;-1;-1
19graph_86_25_1000.dimacs;square_mesh;bfs;258000;16069.530090800;29725;1.35103756e+09;0.000022002;182622;7398;0.086558575;0.000270343;0.000001480;0.000073075;-0.000010088;0.000001456;0.994255675;0.999767298;0.996739414;-1;-1;-1;-1
19graph_86_25_1000.dimacs;square_mesh;dfs;258000;72701.402692800;202021;258000;0.783027132;182622;7398;0;0;0.000000985;0.000048644;-0.000045641;0.000007381;0.801666458;0.116767474;0.117249946;-1;-1;-1;-1
19graph_86_25_1000.dimacs;square_mesh;fat;258000;429.273415200;391;6565995.602946931;0.000059549;182622;7398;0;0;0.000003006;0.000148403;-0.000000269;0.000004126;0.711835438;0.719901962;0.714133818;0.981214250;0.726639328;0.089204691;0.686806928
19graph_86_25_1000.dimacs;square_mesh;scaling;258000;89.163051200;852;6565995.602946931;0.000129759;182622;7398;0;0;0.000000287;0.000014146;-0.000000056;0.000004742;0.271004440;0.090560928;0.054930473;-1;-1;-1;-1
20graph_88_25_1000.dimacs;square_mesh;bfs;264000;17692.408701400;31222;1.4816239e+09;0.000021073;191276;7746;0.086793429;0.000258198;0.000001481;0.000073156;-0.000013285;0.000001457;0.994399716;0.999773208;0.996821675;-1;-1;-1;-1
20graph_88_25_1000.dimacs;square_mesh;dfs;264000;80169.875234600;210837;264000;0.798625000;191276;7746;0;0;0.000000994;0.000049089;-0.000060200;0.000007369;0.799715431;0.118153524;0.118685060;-1;-1;-1;-1
20graph_88_25_1000.dimacs;square_mesh;fat;264000;425.312627600;406;6889829.768814865;0.000058927;191276;7746;0;0;0.000002738;0.000135240;-0.000000319;0.000003739;0.715915031;0.723202342;0.717876456;0.984159630;0.732603130;0.090637989;0.698001689
20graph_88_25_1000.dimacs;square_mesh;scaling;264000;92.704597200;871;6889829.768814865;0.000126418;191276;7746;0;0;0.000000278;0.000013741;-0.000000070;0.000004415;0.273951846;0.094402780;0.057474212;-1;-1;-1;-1
21graph_90_25_1000.dimacs;square_mesh;bfs;270000;19132.695569000;32889;1.62145326e+09;0.000020284;200130;8102;0.087420677;0.000246853;0.000001453;0.000071801;-0.000018186;0.000001429;0.994542462;0.999779059;0.996902910;-1;-1;-1;-1
21graph_90_25_1000.dimacs;square_mesh;dfs;270000;88925.327873200;219669;270000;0.813588889;200130;8102;0;0;0.000001011;0.000049965;-0.000084525;0.000007418;0.797902940;0.119637921;0.120188441;-1;-1;-1;-1
21graph_90_25_1000.dimacs;square_mesh;fat;270000;469.919948800;419;7221731.028654413;0.000058019;200130;8102;0;0;0.000002802;0.000138426;-0.000000447;0.000003613;0.757662005;0.765718619;0.760298759;0.988628283;0.782548462;0.093970327;0.723821050
21graph_90_25_1000.dimacs;square_mesh;scaling;270000;89.578017400;894;7221731.028654413;0.000123793;200130;8102;0;0;0.000000250;0.000012367;-0.000000085;0.000004510;0.258730962;0.082368340;0.050265306;-1;-1;-1;-1
22graph_92_25_1000.dimacs;square_mesh;bfs;276000;20265.881333200;34438;1.77095174e+09;0.000019446;209184;8466;0.087924985;0.000236239;0.000001407;0.000069510;-0.000026911;0.000001383;0.994646693;0.999783343;0.996963562;-1;-1;-1;-1
22graph_92_25_1000.dimacs;square_mesh;dfs;276000;93174.017991200;228323.400000000;276000;0.827258696;209184;8466;0;0;0.000000975;0.000048202;-0.000123727;0.000007079;0.796127547;0.121092143;0.121675567;-1;-1;-1;-1
22graph_92_25_1000.dimacs;square_mesh;fat;276000;506.121955600;431;7561712.399538876;0.000056998;209184;8466;0;0;0.000002807;0.000138707;-0.000000672;0.000003725;0.736444892;0.743580425;0.738524840;0.979378686;0.759918889;0.091121179;0.702019915
22graph_92_25_1000.dimacs;square_mesh;scaling;276000;73.599478800;898;7561712.399538876;0.000118756;209184;8466;0;0;0.000000196;0.000009681;-0.000000098;0.000004381;0.232757047;0.065866054;0.040011037;-1;-1;-1;-1
23graph_94_25_1000.dimacs;square_mesh;bfs;282000;22599.703299000;35922;1.93055504e+09;0.000018607;218438;8838;0.087979198;0.000226296;0.000001440;0.000071185;-0.000052090;0.000001416;0.994774801;0.999788588;0.997036486;-1;-1;-1;-1
23graph_94_25_1000.dimacs;square_mesh;dfs;282000;104265.738801200;236925.400000000;282000;0.840160993;218438;8838;0;0;0.000001007;0.000049794;-0.000240323;0.000007240;0.794196525;0.122456909;0.123066277;-1;-1;-1;-1
23graph_94_25_1000.dimacs;square_mesh;fat;282000;540.549642400;436;7909786.611776609;0.000055122;218438;8838;0;0;0.000002838;0.000140280;-0.000001246;0.000003759;0.738137131;0.744938689;0.740090453;0.978051928;0.782111130;0.092482060;0.712644490
23graph_94_25_1000.dimacs;square_mesh;scaling;282000;88.845015000;938;7909786.611776609;0.000118587;218438;8838;0;0;0.000000217;0.000010717;-0.000000205;0.000004554;0.239283772;0.069949823;0.042764017;-1;-1;-1;-1
24graph_96_25_1000.dimacs;square_mesh;bfs;288000;24321.799053800;37617;2.10070846e+09;0.000017907;227892;9218;0.088421270;0.000216967;0.000001419;0.000070141;-0.000259986;0.000001395;0.994884470;0.999793082;0.997099440;-1;-1;-1;-1
24graph_96_25_1000.dimacs;square_mesh;dfs;288000;117588.864891400;245183.800000000;288000;0.851332639;227892;9218;0;0;0.000001052;0.000052028;-0.001256958;0.000007482;0.792779055;0.123962926;0.124604676;-1;-1;-1;-1
24graph_96_25_1000.dimacs;square_mesh;fat;288000;582.137510600;441;8265966.121257809;0.000053351;227892;9218;0;0;0.000002896;0.000143202;-0.000006223;0.000004163;0.680634212;0.686617289;0.681888546;0.978512907;0.697285553;0.089044516;0.686284121
24graph_96_25_1000.dimacs;square_mesh;scaling;288000;109.905449000;954;8265966.121257809;0.000115413;227892;9218;0;0;0.000000253;0.000012498;-0.000001175;0.000005004;0.239248317;0.074942484;0.045675059;-1;-1;-1;-1
25graph_98_25_1000.dimacs;square_mesh;bfs;294000;28155.378323200;39288;2.28186688e+09;0.000017217;237546;9606;0.088797538;0.000208203;0.000001508;0.000074603;0.000104758;0.000001483;0.995006684;0.999798078;0.997168737;-1;-1;-1;-1
25graph_98_25_1000.dimacs;square_mesh;dfs;294000;128820.997846200;253798.800000000;294000;0.863261224;237546;9606;0;0;0.000001068;0.000052839;0.000479305;0.000007519;0.791258181;0.125416138;0.126088619;-1;-1;-1;-1
25graph_98_25_1000.dimacs;square_mesh;fat;294000;586.769302800;455;8630263.121021679;0.000052721;237546;9606;0;0;0.000002714;0.000134250;0.000002183;0.000003893;0.682178034;0.688009753;0.683396696;0.979433184;0.704348930;0.089402437;0.689165833
25graph_98_25_1000.dimacs;square_mesh;scaling;294000;130.776408600;976;8630263.121021679;0.000113090;237546;9606;0;0;0.000000282;0.000013949;0.000000487;0.000004501;0.258639260;0.094109667;0.057431135;-1;-1;-1;-1
