graph_name;graph_type;algorithm;max_flow;avg_runtime;avg_iterations;avg_bound;avg_r;avg_m;avg_n;avg_cFrac;avg_rBar;avg_time_per_mI;avg_time_per_nI;avg_time_over_nm;avg_time_over_I_sntm;avg_s_bar;avg_t_bar_forward;avg_t_bar_residual;avg_insert_norm;avg_delete_norm;avg_update_norm_m;avg_update_norm_theoretical
20graph_5635_25_1000.dimacs;matching;bfs;5635000;1051.058305000;5635;1.71497844e+09;0.000003286;152145;11272;0.056071511;0.000179043;0.000000613;0.000016547;-0.000001215;0.000002126;0.269438261;0.508299757;0.278377132;-1;-1;-1;-1
20graph_5635_25_1000.dimacs;matching;dfs;5635000;237.718885600;5635;5635000;0.001000000;152145;11272;0;0;0.000000139;0.000003743;-0.000000275;0.000007016;0.263127562;0.019922484;0.010012483;-1;-1;-1;-1
20graph_5635_25_1000.dimacs;matching;fat;5635000;332.233358200;5635;6824002.726047507;0.000825762;152145;11272;0;0;0.000000194;0.000005231;-0.000000384;0.000006176;0.012868472;0.049710262;0.030895807;0.506290197;0.012868472;0;0
20graph_5635_25_1000.dimacs;matching;scaling;5635000;389.865906600;5635;6824002.726047507;0.000825762;152145;11272;0;0;0.000000227;0.000006138;-0.000000451;0.000004461;0.554393829;0.057616783;0.030430228;-1;-1;-1;-1
21graph_5800_25_1000.dimacs;matching;bfs;5800000;1117.117181200;5800;1.8168732e+09;0.000003192;156600;11602;0.056098340;0.000174032;0.000000615;0.000016601;-0.000001689;0.000002130;0.269850799;0.508753798;0.278768929;-1;-1;-1;-1
21graph_5800_25_1000.dimacs;matching;dfs;5800000;255.247467800;5800;5800000;0.001000000;156600;11602;0;0;0.000000141;0.000003793;-0.000000386;0.000007139;0.262772706;0.019808876;0.009951152;-1;-1;-1;-1
21graph_5800_25_1000.dimacs;matching;fat;5800000;363.174374200;5800;7036859.044267565;0.000824231;156600;11602;0;0;0.000000200;0.000005397;-0.000000549;0.000006236;0.013601103;0.050414383;0.031553526;0.511604064;0.013601103;0;0
21graph_5800_25_1000.dimacs;matching;scaling;5800000;435.619526800;5800;7036859.044267565;0.000824231;156600;11602;0;0;0.000000240;0.000006474;-0.000000659;0.000004725;0.552100975;0.057373616;0.030298720;-1;-1;-1;-1
22graph_5965_25_1000.dimacs;matching;bfs;5965000;1192.613798600;5965;1.92170826e+09;0.000003104;161055;11932;0.056086430;0.000169184;0.000000621;0.000016756;-0.000002641;0.000002160;0.268450853;0.508378839;0.277406114;-1;-1;-1;-1
22graph_5965_25_1000.dimacs;matching;dfs;5965000;256.579381600;5965;5965000;0.001000000;161055;11932;0;0;0.000000134;0.000003605;-0.000000568;0.000006784;0.262689681;0.019813163;0.009953669;-1;-1;-1;-1
22graph_5965_25_1000.dimacs;matching;fat;5965000;389.171992000;5965;7250081.097710583;0.000822749;161055;11932;0;0;0.000000203;0.000005468;-0.000000862;0.000006110;0.014674325;0.051447236;0.032605329;0.519243006;0.014674325;0;0
22graph_5965_25_1000.dimacs;matching;scaling;5965000;431.298608200;5965;7250081.097710583;0.000822749;161055;11932;0;0;0.000000224;0.000006060;-0.000000955;0.000004460;0.551337377;0.056656893;0.029910690;-1;-1;-1;-1
23graph_6130_25_1000.dimacs;matching;bfs;6130000;1239.815570800;6130;2.02948362e+09;0.000003020;165510;12262;0.056054015;0.000164538;0.000000611;0.000016494;-0.000005253;0.000002133;0.267612337;0.507680849;0.276523468;-1;-1;-1;-1
23graph_6130_25_1000.dimacs;matching;dfs;6130000;265.499651400;6130;6130000;0.001000000;165510;12262;0;0;0.000000131;0.000003532;-0.000001125;0.000006663;0.261985489;0.019771627;0.009931355;-1;-1;-1;-1
23graph_6130_25_1000.dimacs;matching;fat;6130000;408.393972600;6130;7463658.767025381;0.000821313;165510;12262;0;0;0.000000201;0.000005433;-0.000001730;0.000006000;0.015028512;0.051788541;0.032986032;0.521864602;0.015028512;0;0
23graph_6130_25_1000.dimacs;matching;scaling;6130000;454.933536600;6130;7463658.767025381;0.000821313;165510;12262;0;0;0.000000224;0.000006052;-0.000001928;0.000004442;0.551640514;0.056898541;0.030041767;-1;-1;-1;-1
24graph_6295_25_1000.dimacs;matching;bfs;6295000;1320.752570200;6295;2.14019928e+09;0.000002941;169965;12592;0.056043891;0.000160198;0.000000617;0.000016662;-0.000090657;0.000002171;0.265546805;0.507236491;0.274493115;-1;-1;-1;-1
24graph_6295_25_1000.dimacs;matching;dfs;6295000;291.440281200;6295;6295000;0.001000000;169965;12592;0;0;0.000000136;0.000003677;-0.000020005;0.000006936;0.262032906;0.019766689;0.009928855;-1;-1;-1;-1
