graph_name;graph_type;algorithm;max_flow;avg_runtime;avg_iterations;avg_bound;avg_r;avg_m;avg_n;avg_cFrac;avg_rBar;avg_time_per_mI;avg_time_per_nI;avg_time_over_nm;avg_time_over_I_sntm;avg_s_bar;avg_t_bar_forward;avg_t_bar_residual;avg_insert_norm;avg_delete_norm;avg_update_norm_m;avg_update_norm_theoretical
27graph_102_102_25_1000.dimacs;basic_line;fat;1240092;1935.040791600;2896;9721988.177988378;0.000297881;228408;10406;0;0;0.000001463;0.000064211;0.000004219;0.000003512;0.401448431;0.395078931;0.407330521;0.830420760;0.404178276;0.036660411;0.260520513
27graph_102_102_25_1000.dimacs;basic_line;scaling;1240092;359.534715000;10401;9721988.177988378;0.001069843;228408;10406;0;0;0.000000076;0.000003322;0.000000784;0.000009563;0.118713184;0.004735247;0.005208252;-1;-1;-1;-1
28graph_104_104_25_1000.dimacs;basic_line;bfs;1254467;11258.000677400;11184;2.57553862e+09;0.000004342;238079;10818;0.023586709;0.000184877;0.000002114;0.000093050;0.000013150;0.000002087;0.984567403;0.993535411;0.990801295;-1;-1;-1;-1
28graph_104_104_25_1000.dimacs;basic_line;dfs;1254467;96306.393812000;849597;2600000;0.326768077;238079;10818;0;0;0.000000238;0.000010479;0.000112493;0.000007997;0.470119451;0.019781060;0.019088666;-1;-1;-1;-1
28graph_104_104_25_1000.dimacs;basic_line;fat;1254467;4524.083978600;2707;10146965.164337508;0.000266779;238079;10818;0;0;0.000003510;0.000154488;0.000005284;0.000004159;0.807966248;0.805756319;0.825548623;0.976366163;0.831245766;0.057675412;0.410592356
28graph_104_104_25_1000.dimacs;basic_line;scaling;1254467;484.437564000;10579;10146965.164337508;0.001042578;238079;10818;0;0;0.000000096;0.000004233;0.000000566;0.000008376;0.130508636;0.010288439;0.008516287;-1;-1;-1;-1
29graph_106_106_25_1000.dimacs;basic_line;bfs;1282278;12228.094439400;11620;2.78495621e+09;0.000004172;247816;11238;0.023531572;0.000177968;0.000002123;0.000093640;0.000009591;0.000002095;0.985049335;0.993730875;0.990953834;-1;-1;-1;-1
29graph_106_106_25_1000.dimacs;basic_line;dfs;1282278;105594.089000400;884746.400000000;2650000;0.333866566;247816;11238;0;0;0.000000241;0.000010620;0.000082822;0.000008285;0.464534630;0.019192989;0.018529483;-1;-1;-1;-1
29graph_106_106_25_1000.dimacs;basic_line;fat;1282278;5445.911898000;2947;10575577.998362133;0.000278661;247816;11238;0;0;0.000003728;0.000164438;0.000004271;0.000005098;0.702058186;0.700055626;0.715469868;0.953619720;0.717105326;0.051721930;0.368706653
29graph_106_106_25_1000.dimacs;basic_line;scaling;1282278;534.409024400;10790;10575577.998362133;0.001020275;247816;11238;0;0;0.000000100;0.000004407;0.000000419;0.000009655;0.128089655;0.008432058;0.007445783;-1;-1;-1;-1
30graph_108_108_25_1000.dimacs;basic_line;bfs;1318953;16558.177648800;11929;3.01175289e+09;0.000003961;258165;11666;0.023196405;0.000171438;0.000002688;0.000118983;0.000009579;0.000002653;0.985434019;0.993949968;0.991229236;-1;-1;-1;-1
30graph_108_108_25_1000.dimacs;basic_line;dfs;1318953;120905.038631800;915465.200000000;2700000;0.339061185;258165;11666;0;0;0.000000256;0.000011321;0.000069946;0.000009154;0.455942686;0.018278806;0.017641107;-1;-1;-1;-1
30graph_108_108_25_1000.dimacs;basic_line;fat;1318953;3539.189209800;3541;11031146.730158024;0.000321000;258165;11666;0;0;0.000001936;0.000085675;0.000002048;0.000003934;0.474143865;0.471157379;0.481334796;0.866038926;0.480805027;0.036868801;0.263453749
30graph_108_108_25_1000.dimacs;basic_line;scaling;1318953;450.639690600;11114;11031146.730158024;0.001007511;258165;11666;0;0;0.000000079;0.000003476;0.000000261;0.000009666;0.120044071;0.004981078;0.005412180;-1;-1;-1;-1
